# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -3.5115 -3.1150 -2.8519 -2.7218 -2.5115 0.3000 0.5570
2.0000 -2.3965 -2.3218 -1.9804 -1.9253 -1.7532 0.3000 0.5657
3.0000 -2.0349 -1.7491 -1.7057 -1.5335 -1.5034 0.3000 0.5534
4.0000 -1.9006 -1.7741 -1.5763 -1.5301 -1.4604 0.3000 0.5984
5.0000 -1.7446 -1.7198 -1.6765 -1.5386 -1.4682 0.3000 0.6150
6.0000 -1.7411 -1.7144 -1.6375 -1.5121 -1.4835 0.3000 0.6153
7.0000 -1.7041 -1.6354 -1.6176 -1.5503 -1.5095 0.3000 0.6103
8.0000 -1.6975 -1.6379 -1.6243 -1.5698 -1.5268 0.3000 0.6118
9.0000 -1.6794 -1.6467 -1.6383 -1.6099 -1.5371 0.3000 0.6174
10.0000 -1.6670 -1.6389 -1.6250 -1.5935 -1.5442 0.3000 0.6312
11.0000 -1.6461 -1.6343 -1.5788 -1.5641 -1.5180 0.3000 0.6326
12.0000 -1.6415 -1.6318 -1.5882 -1.5763 -1.5275 0.3000 0.6328
# OPTIMIZATION PARAMETERS 
# nelx: 30
# nely: 60
# max buckling: 0.61
# penalization: 3.0
# initial densities: [1. 1. 1. ... 0. 0. 0.]
# FEA MODEL DATA 
# material: {'Ex': 1, 'Ey': 1, 'NUxy': 0.3}
# loads: {'Val': 0.005, 'direction': 'x', 'dof': array([1859, 1921, 1983], dtype=int64)}
# bc: Left Clamped
# 
