# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -0.6725 -0.4764 -0.2666 -0.2217 -0.1719 0.8000 17.6260
2.0000 -0.9895 -0.4579 -0.2704 -0.2563 -0.2259 0.5000 43.4057
3.0000 -1.0082 -0.3754 -0.2435 -0.2374 -0.1782 0.5000 36.7025
4.0000 -0.9812 -0.3694 -0.2412 -0.2390 -0.1711 0.5000 33.3233
5.0000 -0.9613 -0.3596 -0.2408 -0.2346 -0.1593 0.5000 26.7459
6.0000 -0.9464 -0.3563 -0.2361 -0.2336 -0.1573 0.5000 24.9218
7.0000 -0.9514 -0.3550 -0.2327 -0.2323 -0.1562 0.5000 23.2135
8.0000 -0.9692 -0.3566 -0.2322 -0.2315 -0.1565 0.5000 21.9375
9.0000 -0.9778 -0.3588 -0.2318 -0.2305 -0.1567 0.5000 20.7339
10.0000 -0.9886 -0.3611 -0.2315 -0.2301 -0.1569 0.5000 19.6319
11.0000 -0.9897 -0.3628 -0.2313 -0.2296 -0.1569 0.5000 18.6679
12.0000 -0.9920 -0.3635 -0.2312 -0.2300 -0.1565 0.5000 17.8520
13.0000 -0.9930 -0.3633 -0.2312 -0.2303 -0.1557 0.5000 17.1148
14.0000 -0.9938 -0.3630 -0.2313 -0.2304 -0.1551 0.5000 16.4297
15.0000 -0.9956 -0.3630 -0.2313 -0.2307 -0.1551 0.5000 15.8630
16.0000 -0.9964 -0.3630 -0.2313 -0.2311 -0.1552 0.5000 15.3585
17.0000 -0.9972 -0.3631 -0.2316 -0.2313 -0.1552 0.5000 14.9159
18.0000 -0.9982 -0.3631 -0.2318 -0.2313 -0.1552 0.5000 14.5658
19.0000 -0.9975 -0.3628 -0.2316 -0.2314 -0.1549 0.5000 14.3715
20.0000 -0.9928 -0.3621 -0.2314 -0.2308 -0.1545 0.5000 14.2296
21.0000 -0.9856 -0.3610 -0.2315 -0.2297 -0.1538 0.5000 14.1062
22.0000 -0.9782 -0.3598 -0.2316 -0.2284 -0.1531 0.5000 14.0048
23.0000 -0.9692 -0.3584 -0.2318 -0.2267 -0.1521 0.5000 13.9021
24.0000 -0.9618 -0.3572 -0.2319 -0.2253 -0.1513 0.5000 13.8291
25.0000 -0.9542 -0.3560 -0.2320 -0.2239 -0.1503 0.5000 13.7627
26.0000 -0.9442 -0.3542 -0.2322 -0.2218 -0.1490 0.5000 13.6736
27.0000 -0.9384 -0.3531 -0.2323 -0.2205 -0.1481 0.5000 13.6296
28.0000 -0.9290 -0.3513 -0.2325 -0.2182 -0.1467 0.5000 13.5608
29.0000 -0.9216 -0.3498 -0.2327 -0.2164 -0.1455 0.5000 13.5046
30.0000 -0.9138 -0.3482 -0.2329 -0.2143 -0.1441 0.5000 13.4463
31.0000 -0.9092 -0.3472 -0.2330 -0.2130 -0.1433 0.5000 13.4154
32.0000 -0.9018 -0.3455 -0.2333 -0.2108 -0.1418 0.5000 13.3650
33.0000 -0.8964 -0.3446 -0.2334 -0.2092 -0.1410 0.5000 13.3297
34.0000 -0.8907 -0.3441 -0.2335 -0.2078 -0.1406 0.5000 13.2944
35.0000 -0.8834 -0.3435 -0.2336 -0.2058 -0.1401 0.5000 13.2476
36.0000 -0.8791 -0.3431 -0.2337 -0.2047 -0.1397 0.5000 13.2212
37.0000 -0.8766 -0.3429 -0.2337 -0.2041 -0.1395 0.5000 13.2066
38.0000 -0.8735 -0.3426 -0.2338 -0.2031 -0.1392 0.5000 13.1885
39.0000 -0.8669 -0.3420 -0.2339 -0.2011 -0.1385 0.5000 13.1490
40.0000 -0.8633 -0.3416 -0.2340 -0.1998 -0.1381 0.5000 13.1259
41.0000 -0.8608 -0.3413 -0.2341 -0.1988 -0.1378 0.5000 13.1083
42.0000 -0.8583 -0.3409 -0.2342 -0.1978 -0.1375 0.5000 13.0900
43.0000 -0.8555 -0.3405 -0.2343 -0.1966 -0.1371 0.5000 13.0685
44.0000 -0.8533 -0.3403 -0.2344 -0.1958 -0.1367 0.5000 13.0515
45.0000 -0.8509 -0.3399 -0.2345 -0.1947 -0.1363 0.5000 13.0317
46.0000 -0.8485 -0.3395 -0.2346 -0.1935 -0.1359 0.5000 13.0103
47.0000 -0.8469 -0.3393 -0.2347 -0.1927 -0.1356 0.5000 12.9956
48.0000 -0.8455 -0.3390 -0.2348 -0.1920 -0.1353 0.5000 12.9834
49.0000 -0.8446 -0.3388 -0.2348 -0.1914 -0.1350 0.5000 12.9729
50.0000 -0.8436 -0.3386 -0.2349 -0.1906 -0.1347 0.5000 12.9612
51.0000 -0.8427 -0.3383 -0.2351 -0.1898 -0.1343 0.5000 12.9484
52.0000 -0.8421 -0.3382 -0.2351 -0.1891 -0.1341 0.5000 12.9377
# OPTIMIZATION PARAMETERS 
# nelx: 80
# nely: 40
# max buckling: 1.0
# penalization: 3.0
# initial densities: 0.8
# FEA MODEL DATA 
# material: {'Ex': 10000.0, 'Ey': 10000.0, 'NUxy': 0.3}
# loads: {'Val': -10, 'direction': 'x', 'dof': array([3400], dtype=int64)}
# bc: Left Clamped
# 
