# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -0.3070 -0.1883 -0.1744 -0.1643 -0.1505 0.4000 6.0983
2.0000 -0.3077 -0.1720 -0.1440 -0.1424 -0.1270 0.4000 5.8424
3.0000 -0.3088 -0.1681 -0.1409 -0.1341 -0.1207 0.4000 5.7176
4.0000 -0.3088 -0.1665 -0.1388 -0.1278 -0.1186 0.4000 5.6229
5.0000 -0.3077 -0.1655 -0.1374 -0.1250 -0.1175 0.4000 5.5571
6.0000 -0.3051 -0.1645 -0.1352 -0.1228 -0.1164 0.4000 5.4959
7.0000 -0.3018 -0.1636 -0.1322 -0.1210 -0.1151 0.4000 5.4422
8.0000 -0.2978 -0.1624 -0.1286 -0.1190 -0.1136 0.4000 5.3888
9.0000 -0.2934 -0.1613 -0.1250 -0.1168 -0.1122 0.4000 5.3412
10.0000 -0.2882 -0.1599 -0.1213 -0.1141 -0.1106 0.4000 5.2844
11.0000 -0.2840 -0.1588 -0.1189 -0.1121 -0.1095 0.4000 5.2420
12.0000 -0.2796 -0.1575 -0.1169 -0.1103 -0.1084 0.4000 5.1975
13.0000 -0.2764 -0.1566 -0.1157 -0.1091 -0.1076 0.4000 5.1661
14.0000 -0.2732 -0.1560 -0.1143 -0.1078 -0.1063 0.4000 5.1344
15.0000 -0.2720 -0.1557 -0.1138 -0.1074 -0.1055 0.4000 5.1191
16.0000 -0.2700 -0.1553 -0.1128 -0.1067 -0.1036 0.4000 5.0922
17.0000 -0.2679 -0.1549 -0.1116 -0.1059 -0.1013 0.4000 5.0619
18.0000 -0.2666 -0.1547 -0.1110 -0.1055 -0.1001 0.4000 5.0447
19.0000 -0.2648 -0.1543 -0.1100 -0.1049 -0.0985 0.4000 5.0228
20.0000 -0.2634 -0.1540 -0.1094 -0.1045 -0.0978 0.4000 5.0063
21.0000 -0.2618 -0.1536 -0.1086 -0.1042 -0.0972 0.4000 4.9890
22.0000 -0.2604 -0.1534 -0.1078 -0.1038 -0.0966 0.4000 4.9731
23.0000 -0.2589 -0.1532 -0.1072 -0.1035 -0.0960 0.4000 4.9591
24.0000 -0.2569 -0.1528 -0.1063 -0.1030 -0.0949 0.4000 4.9410
# OPTIMIZATION PARAMETERS 
# nelx: 50
# nely: 50
# max buckling: 0.0
# penalization: 6.0
# initial densities: [1. 1. 1. ... 0. 0. 0.]
# FEA MODEL DATA 
# material: {'Ex': 10000.0, 'Ey': 2000.0, 'NUxy': 0.3}
# loads: {'Val': -10, 'direction': 'x', 'dof': array([2549, 2651, 2753], dtype=int64)}
# bc: Left Clamped
# 
