# it, buckling[l1, l2, l3, l4, l5], volume, compliance
1.0000 -0.2284 -0.1766 0.1812 0.3257 0.4755 0.3000 6.1624
2.0000 -0.1677 0.2011 0.2277 0.4091 0.5803 0.3000 7.0287
3.0000 0.1564 0.2045 0.2324 0.4213 0.5965 0.3000 7.0827
4.0000 0.1560 0.2039 0.2317 0.4200 0.5949 0.3000 7.0707
5.0000 -0.1929 -0.1694 0.1895 0.3452 0.5015 0.3000 6.2924
6.0000 -0.1590 0.1976 0.2258 0.4157 0.5933 0.3000 6.6585
7.0000 -0.1548 0.2000 0.2298 0.4284 0.6126 0.3000 6.4829
8.0000 -0.1547 0.1970 0.2279 0.4277 0.6126 0.3000 6.3096
9.0000 -0.1549 0.1945 0.2261 0.4250 0.6096 0.3000 6.2103
10.0000 -0.1562 0.1903 0.2222 0.4173 0.5998 0.3000 6.1144
11.0000 -0.1553 0.1883 0.2206 0.4136 0.5952 0.3000 6.0509
12.0000 -0.1546 0.1869 0.2196 0.4112 0.5933 0.3000 6.0094
13.0000 -0.1546 0.1857 0.2187 0.4093 0.5908 0.3000 5.9798
14.0000 -0.1546 0.1845 0.2177 0.4070 0.5890 0.3000 5.9512
15.0000 -0.1546 0.1829 0.2163 0.4033 0.5870 0.3000 5.9158
16.0000 -0.1546 0.1815 0.2149 0.3997 0.5852 0.3000 5.8811
17.0000 -0.1546 0.1806 0.2139 0.3976 0.5832 0.3000 5.8625
18.0000 -0.1546 0.1798 0.2133 0.3959 0.5815 0.3000 5.8461
# OPTIMIZATION PARAMETERS 
# nelx: 40
# nely: 40
# max buckling: 6.467
# penalization: 3.0
# initial densities: [1. 1. 1. ... 0. 0. 0.]
# FEA MODEL DATA 
# material: {'Ex': 10000.0, 'Ey': 10000.0, 'NUxy': 0.3}
# loads: {'Val': -10, 'direction': 'x', 'dof': array([1639, 1721, 1803], dtype=int64)}
# bc: Left Clamped
# 
